Year,Serie de tiempo,Entidad federativa,Municipios,Sexo,Poblaciones,GeoCode,Value
2010,Censo de Población y Vivienda,Jalisco,Unión de Tula,Mujeres,,14110,99.3661079
2010,Censo de Población y Vivienda,Jalisco,Unión de Tula,,Hablantes de lengua indigena,14110,100.0
2010,Censo de Población y Vivienda,Jalisco,Unión de Tula,,Discapacidad,14110,98.65384615
2010,Censo de Población y Vivienda,Jalisco,Unión de Tula,,Afromexicana o afrodescendiente,14110,0.0
2010,Censo de Población y Vivienda,Jalisco,Unión de Tula,,Residentes en otra entidad 5 años atrás,14110,97.39130435
2010,Censo de Población y Vivienda,Jalisco,Valle de Guadalupe,Total,,14111,99.01374776
2010,Censo de Población y Vivienda,Jalisco,Valle de Guadalupe,Hombres,,14111,99.00692146
2010,Censo de Población y Vivienda,Jalisco,Valle de Guadalupe,Mujeres,,14111,99.02048085
2010,Censo de Población y Vivienda,Jalisco,Valle de Guadalupe,,Hablantes de lengua indigena,14111,90.0
2010,Censo de Población y Vivienda,Jalisco,Valle de Guadalupe,,Discapacidad,14111,96.74796748
2010,Censo de Población y Vivienda,Jalisco,Valle de Guadalupe,,Afromexicana o afrodescendiente,14111,0.0
2010,Censo de Población y Vivienda,Jalisco,Valle de Guadalupe,,Residentes en otra entidad 5 años atrás,14111,98.48484848
2010,Censo de Población y Vivienda,Jalisco,Valle de Juárez,Total,,14112,97.58287293
2010,Censo de Población y Vivienda,Jalisco,Valle de Juárez,Hombres,,14112,97.28958631
2010,Censo de Población y Vivienda,Jalisco,Valle de Juárez,Mujeres,,14112,97.85809906
2010,Censo de Población y Vivienda,Jalisco,Valle de Juárez,,Hablantes de lengua indigena,14112,100.0
2010,Censo de Población y Vivienda,Jalisco,Valle de Juárez,,Discapacidad,14112,99.36708861
2010,Censo de Población y Vivienda,Jalisco,Valle de Juárez,,Afromexicana o afrodescendiente,14112,0.0
2010,Censo de Población y Vivienda,Jalisco,Valle de Juárez,,Residentes en otra entidad 5 años atrás,14112,100.0
2010,Censo de Población y Vivienda,Jalisco,San Gabriel,Total,,14113,97.96881143
2010,Censo de Población y Vivienda,Jalisco,San Gabriel,Hombres,,14113,97.67472939
2010,Censo de Población y Vivienda,Jalisco,San Gabriel,Mujeres,,14113,98.2517033
2010,Censo de Población y Vivienda,Jalisco,San Gabriel,,Hablantes de lengua indigena,14113,95.34
2010,Censo de Población y Vivienda,Jalisco,San Gabriel,,Discapacidad,14113,96.80412371
2010,Censo de Población y Vivienda,Jalisco,San Gabriel,,Afromexicana o afrodescendiente,14113,0.0
2010,Censo de Población y Vivienda,Jalisco,San Gabriel,,Residentes en otra entidad 5 años atrás,14113,96.50711514
2010,Censo de Población y Vivienda,Jalisco,Villa Corona,Total,,14114,98.85356341
2010,Censo de Población y Vivienda,Jalisco,Villa Corona,Hombres,,14114,98.84864476
2010,Censo de Población y Vivienda,Jalisco,Villa Corona,Mujeres,,14114,98.8583411
2010,Censo de Población y Vivienda,Jalisco,Villa Corona,,Hablantes de lengua indigena,14114,80.77
2010,Censo de Población y Vivienda,Jalisco,Villa Corona,,Discapacidad,14114,98.74031008
2010,Censo de Población y Vivienda,Jalisco,Villa Corona,,Afromexicana o afrodescendiente,14114,0.0
2010,Censo de Población y Vivienda,Jalisco,Villa Corona,,Residentes en otra entidad 5 años atrás,14114,97.4025974
2010,Censo de Población y Vivienda,Jalisco,Villa Guerrero,Total,,14115,88.82950294
2010,Censo de Población y Vivienda,Jalisco,Villa Guerrero,Hombres,,14115,88.54879366
2010,Censo de Población y Vivienda,Jalisco,Villa Guerrero,Mujeres,,14115,89.10437236
2010,Censo de Población y Vivienda,Jalisco,Villa Guerrero,,Hablantes de lengua indigena,14115,14.24
2010,Censo de Población y Vivienda,Jalisco,Villa Guerrero,,Discapacidad,14115,90.8777969
2010,Censo de Población y Vivienda,Jalisco,Villa Guerrero,,Afromexicana o afrodescendiente,14115,0.0
2010,Censo de Población y Vivienda,Jalisco,Villa Guerrero,,Residentes en otra entidad 5 años atrás,14115,82.4742268
2010,Censo de Población y Vivienda,Jalisco,Villa Hidalgo,Total,,14116,99.33104998
2010,Censo de Población y Vivienda,Jalisco,Villa Hidalgo,Hombres,,14116,99.27985819
2010,Censo de Población y Vivienda,Jalisco,Villa Hidalgo,Mujeres,,14116,99.37888199
2010,Censo de Población y Vivienda,Jalisco,Villa Hidalgo,,Hablantes de lengua indigena,14116,97.37
2010,Censo de Población y Vivienda,Jalisco,Villa Hidalgo,,Discapacidad,14116,96.73469388
2010,Censo de Población y Vivienda,Jalisco,Villa Hidalgo,,Afromexicana o afrodescendiente,14116,0.0
2010,Censo de Población y Vivienda,Jalisco,Villa Hidalgo,,Residentes en otra entidad 5 años atrás,14116,100.0
2010,Censo de Población y Vivienda,Jalisco,Cañadas de Obregón,Total,,14117,98.23799179
2010,Censo de Población y Vivienda,Jalisco,Cañadas de Obregón,Hombres,,14117,98.20984585
2010,Censo de Población y Vivienda,Jalisco,Cañadas de Obregón,Mujeres,,14117,98.26454034
2010,Censo de Población y Vivienda,Jalisco,Cañadas de Obregón,,Hablantes de lengua indigena,14117,100.0
2010,Censo de Población y Vivienda,Jalisco,Cañadas de Obregón,,Discapacidad,14117,97.31404959
2010,Censo de Población y Vivienda,Jalisco,Cañadas de Obregón,,Afromexicana o afrodescendiente,14117,0.0
2010,Censo de Población y Vivienda,Jalisco,Cañadas de Obregón,,Residentes en otra entidad 5 años atrás,14117,98.30508475
2010,Censo de Población y Vivienda,Jalisco,Yahualica de González Gallo,Total,,14118,98.18969798
2010,Censo de Población y Vivienda,Jalisco,Yahualica de González Gallo,Hombres,,14118,98.09505667
2010,Censo de Población y Vivienda,Jalisco,Yahualica de González Gallo,Mujeres,,14118,98.27497425
2010,Censo de Población y Vivienda,Jalisco,Yahualica de González Gallo,,Hablantes de lengua indigena,14118,85.71
2010,Censo de Población y Vivienda,Jalisco,Yahualica de González Gallo,,Discapacidad,14118,97.57281553
2010,Censo de Población y Vivienda,Jalisco,Yahualica de González Gallo,,Afromexicana o afrodescendiente,14118,0.0
2010,Censo de Población y Vivienda,Jalisco,Yahualica de González Gallo,,Residentes en otra entidad 5 años atrás,14118,99.42857143
2010,Censo de Población y Vivienda,Jalisco,Zacoalco de Torres,Total,,14119,99.02702703
2010,Censo de Población y Vivienda,Jalisco,Zacoalco de Torres,Hombres,,14119,98.9872303
2010,Censo de Población y Vivienda,Jalisco,Zacoalco de Torres,Mujeres,,14119,99.06542056
2010,Censo de Población y Vivienda,Jalisco,Zacoalco de Torres,,Hablantes de lengua indigena,14119,100.0
2010,Censo de Población y Vivienda,Jalisco,Zacoalco de Torres,,Discapacidad,14119,98.86506936
2010,Censo de Población y Vivienda,Jalisco,Zacoalco de Torres,,Afromexicana o afrodescendiente,14119,0.0
2010,Censo de Población y Vivienda,Jalisco,Zacoalco de Torres,,Residentes en otra entidad 5 años atrás,14119,98.86363636
2010,Censo de Población y Vivienda,Jalisco,Zapopan,Total,,14120,99.6042358
2010,Censo de Población y Vivienda,Jalisco,Zapopan,Hombres,,14120,99.59234543
2010,Censo de Población y Vivienda,Jalisco,Zapopan,Mujeres,,14120,99.61556559
2010,Censo de Población y Vivienda,Jalisco,Zapopan,,Hablantes de lengua indigena,14120,98.71
2010,Censo de Población y Vivienda,Jalisco,Zapopan,,Discapacidad,14120,99.4086728
2010,Censo de Población y Vivienda,Jalisco,Zapopan,,Afromexicana o afrodescendiente,14120,0.0
2010,Censo de Población y Vivienda,Jalisco,Zapopan,,Residentes en otra entidad 5 años atrás,14120,99.69390595
2010,Censo de Población y Vivienda,Jalisco,Zapotiltic,Total,,14121,99.3710908
2010,Censo de Población y Vivienda,Jalisco,Zapotiltic,Hombres,,14121,99.26439383
2010,Censo de Población y Vivienda,Jalisco,Zapotiltic,Mujeres,,14121,99.47192513
2010,Censo de Población y Vivienda,Jalisco,Zapotiltic,,Hablantes de lengua indigena,14121,100.0
2010,Censo de Población y Vivienda,Jalisco,Zapotiltic,,Discapacidad,14121,99.01220221
2010,Censo de Población y Vivienda,Jalisco,Zapotiltic,,Afromexicana o afrodescendiente,14121,0.0
2010,Censo de Población y Vivienda,Jalisco,Zapotiltic,,Residentes en otra entidad 5 años atrás,14121,99.39577039
2010,Censo de Población y Vivienda,Jalisco,Zapotitlán de Vadillo,Total,,14122,91.34860051
2010,Censo de Población y Vivienda,Jalisco,Zapotitlán de Vadillo,Hombres,,14122,91.01022249
2010,Censo de Población y Vivienda,Jalisco,Zapotitlán de Vadillo,Mujeres,,14122,91.68405365
2010,Censo de Población y Vivienda,Jalisco,Zapotitlán de Vadillo,,Hablantes de lengua indigena,14122,71.43
2010,Censo de Población y Vivienda,Jalisco,Zapotitlán de Vadillo,,Discapacidad,14122,91.46919431
2010,Censo de Población y Vivienda,Jalisco,Zapotitlán de Vadillo,,Afromexicana o afrodescendiente,14122,0.0
2010,Censo de Población y Vivienda,Jalisco,Zapotitlán de Vadillo,,Residentes en otra entidad 5 años atrás,14122,85.91549296
2010,Censo de Población y Vivienda,Jalisco,Zapotlán del Rey,Total,,14123,98.99857752
2010,Censo de Población y Vivienda,Jalisco,Zapotlán del Rey,Hombres,,14123,98.92684053
2010,Censo de Población y Vivienda,Jalisco,Zapotlán del Rey,Mujeres,,14123,99.06835784
2010,Censo de Población y Vivienda,Jalisco,Zapotlán del Rey,,Hablantes de lengua indigena,14123,100.0
2010,Censo de Población y Vivienda,Jalisco,Zapotlán del Rey,,Discapacidad,14123,98.91696751
2010,Censo de Población y Vivienda,Jalisco,Zapotlán del Rey,,Afromexicana o afrodescendiente,14123,0.0
2010,Censo de Población y Vivienda,Jalisco,Zapotlán del Rey,,Residentes en otra entidad 5 años atrás,14123,95.19230769
2010,Censo de Población y Vivienda,Jalisco,Zapotlanejo,Total,,14124,98.7674144
2010,Censo de Población y Vivienda,Jalisco,Zapotlanejo,Hombres,,14124,98.65717782
2010,Censo de Población y Vivienda,Jalisco,Zapotlanejo,Mujeres,,14124,98.87284038
2010,Censo de Población y Vivienda,Jalisco,Zapotlanejo,,Hablantes de lengua indigena,14124,100.0
2010,Censo de Población y Vivienda,Jalisco,Zapotlanejo,,Discapacidad,14124,98.47860539
2010,Censo de Población y Vivienda,Jalisco,Zapotlanejo,,Afromexicana o afrodescendiente,14124,0.0
2010,Censo de Población y Vivienda,Jalisco,Zapotlanejo,,Residentes en otra entidad 5 años atrás,14124,97.80907668
2010,Censo de Población y Vivienda,Jalisco,San Ignacio Cerro Gordo,Total,,14125,98.654403
2010,Censo de Población y Vivienda,Jalisco,San Ignacio Cerro Gordo,Hombres,,14125,98.48181711
2010,Censo de Población y Vivienda,Jalisco,San Ignacio Cerro Gordo,Mujeres,,14125,98.81526986
2010,Censo de Población y Vivienda,Jalisco,San Ignacio Cerro Gordo,,Hablantes de lengua indigena,14125,90.38
2010,Censo de Población y Vivienda,Jalisco,San Ignacio Cerro Gordo,,Discapacidad,14125,97.96791444
2010,Censo de Población y Vivienda,Jalisco,San Ignacio Cerro Gordo,,Afromexicana o afrodescendiente,14125,0.0
2010,Censo de Población y Vivienda,Jalisco,San Ignacio Cerro Gordo,,Residentes en otra entidad 5 años atrás,14125,98.45360825
2010,Censo de Población y Vivienda,México,,Total,,15,98.96721934
2010,Censo de Población y Vivienda,México,,Hombres,,15,98.94590717
2010,Censo de Población y Vivienda,México,,Mujeres,,15,98.9874191
2010,Censo de Población y Vivienda,México,,,Hablantes de lengua indigena,15,96.7
2010,Censo de Población y Vivienda,México,,,Discapacidad,15,98.60038135
2010,Censo de Población y Vivienda,México,,,Afromexicana o afrodescendiente,15,0.0
2010,Censo de Población y Vivienda,México,,,Residentes en otra entidad 5 años atrás,15,99.04316921
2010,Censo de Población y Vivienda,México,Acambay de Ruíz Castañeda,Total,,15001,95.59099129
2010,Censo de Población y Vivienda,México,Acambay de Ruíz Castañeda,Hombres,,15001,95.44635266
2010,Censo de Población y Vivienda,México,Acambay de Ruíz Castañeda,Mujeres,,15001,95.72633254
2010,Censo de Población y Vivienda,México,Acambay de Ruíz Castañeda,,Hablantes de lengua indigena,15001,94.43
2010,Censo de Población y Vivienda,México,Acambay de Ruíz Castañeda,,Discapacidad,15001,94.57279061
2010,Censo de Población y Vivienda,México,Acambay de Ruíz Castañeda,,Afromexicana o afrodescendiente,15001,0.0
2010,Censo de Población y Vivienda,México,Acambay de Ruíz Castañeda,,Residentes en otra entidad 5 años atrás,15001,94.7556615
2010,Censo de Población y Vivienda,México,Acolman,Total,,15002,99.16202407
2010,Censo de Población y Vivienda,México,Acolman,Hombres,,15002,99.39547308
2010,Censo de Población y Vivienda,México,Acolman,Mujeres,,15002,98.93537967
2010,Censo de Población y Vivienda,México,Acolman,,Hablantes de lengua indigena,15002,99.38
2010,Censo de Población y Vivienda,México,Acolman,,Discapacidad,15002,90.98947368
2010,Censo de Población y Vivienda,México,Acolman,,Afromexicana o afrodescendiente,15002,0.0
2010,Censo de Población y Vivienda,México,Acolman,,Residentes en otra entidad 5 años atrás,15002,99.6019031
2010,Censo de Población y Vivienda,México,Aculco,Total,,15003,93.7486031
2010,Censo de Población y Vivienda,México,Aculco,Hombres,,15003,93.61228477
2010,Censo de Población y Vivienda,México,Aculco,Mujeres,,15003,93.88060358
2010,Censo de Población y Vivienda,México,Aculco,,Hablantes de lengua indigena,15003,87.96
2010,Censo de Población y Vivienda,México,Aculco,,Discapacidad,15003,93.0479183
2010,Censo de Población y Vivienda,México,Aculco,,Afromexicana o afrodescendiente,15003,0.0
2010,Censo de Población y Vivienda,México,Aculco,,Residentes en otra entidad 5 años atrás,15003,93.78881988
2010,Censo de Población y Vivienda,México,Almoloya de Alquisiras,Total,,15004,96.45261174
2010,Censo de Población y Vivienda,México,Almoloya de Alquisiras,Hombres,,15004,96.48850656
2010,Censo de Población y Vivienda,México,Almoloya de Alquisiras,Mujeres,,15004,96.41983258
2010,Censo de Población y Vivienda,México,Almoloya de Alquisiras,,Hablantes de lengua indigena,15004,84.21
2010,Censo de Población y Vivienda,México,Almoloya de Alquisiras,,Discapacidad,15004,96.4
2010,Censo de Población y Vivienda,México,Almoloya de Alquisiras,,Afromexicana o afrodescendiente,15004,0.0
2010,Censo de Población y Vivienda,México,Almoloya de Alquisiras,,Residentes en otra entidad 5 años atrás,15004,96.85534591
2010,Censo de Población y Vivienda,México,Almoloya de Juárez,Total,,15005,96.7369923
2010,Censo de Población y Vivienda,México,Almoloya de Juárez,Hombres,,15005,96.64280773
2010,Censo de Población y Vivienda,México,Almoloya de Juárez,Mujeres,,15005,96.82770624
2010,Censo de Población y Vivienda,México,Almoloya de Juárez,,Hablantes de lengua indigena,15005,95.71
2010,Censo de Población y Vivienda,México,Almoloya de Juárez,,Discapacidad,15005,96.20546043
2010,Censo de Población y Vivienda,México,Almoloya de Juárez,,Afromexicana o afrodescendiente,15005,0.0
2010,Censo de Población y Vivienda,México,Almoloya de Juárez,,Residentes en otra entidad 5 años atrás,15005,98.84947267
2010,Censo de Población y Vivienda,México,Almoloya del Río,Total,,15006,99.17233769
2010,Censo de Población y Vivienda,México,Almoloya del Río,Hombres,,15006,99.26824572
2010,Censo de Población y Vivienda,México,Almoloya del Río,Mujeres,,15006,99.08466819
2010,Censo de Población y Vivienda,México,Almoloya del Río,,Hablantes de lengua indigena,15006,100.0
2010,Censo de Población y Vivienda,México,Almoloya del Río,,Discapacidad,15006,99.12280702
2010,Censo de Población y Vivienda,México,Almoloya del Río,,Afromexicana o afrodescendiente,15006,0.0
2010,Censo de Población y Vivienda,México,Almoloya del Río,,Residentes en otra entidad 5 años atrás,15006,100.0
2010,Censo de Población y Vivienda,México,Amanalco,Total,,15007,93.82683527
2010,Censo de Población y Vivienda,México,Amanalco,Hombres,,15007,93.71367254
2010,Censo de Población y Vivienda,México,Amanalco,Mujeres,,15007,93.93599586
2010,Censo de Población y Vivienda,México,Amanalco,,Hablantes de lengua indigena,15007,90.91
2010,Censo de Población y Vivienda,México,Amanalco,,Discapacidad,15007,91.47540984
2010,Censo de Población y Vivienda,México,Amanalco,,Afromexicana o afrodescendiente,15007,0.0
2010,Censo de Población y Vivienda,México,Amanalco,,Residentes en otra entidad 5 años atrás,15007,92.76485788
2010,Censo de Población y Vivienda,México,Amatepec,Total,,15008,97.35932216
2010,Censo de Población y Vivienda,México,Amatepec,Hombres,,15008,97.35772358
2010,Censo de Población y Vivienda,México,Amatepec,Mujeres,,15008,97.36083389
2010,Censo de Población y Vivienda,México,Amatepec,,Hablantes de lengua indigena,15008,84.62
2010,Censo de Población y Vivienda,México,Amatepec,,Discapacidad,15008,96.60056657
2010,Censo de Población y Vivienda,México,Amatepec,,Afromexicana o afrodescendiente,15008,0.0
2010,Censo de Población y Vivienda,México,Amatepec,,Residentes en otra entidad 5 años atrás,15008,94.73684211
2010,Censo de Población y Vivienda,México,Amecameca,Total,,15009,98.96048164
2010,Censo de Población y Vivienda,México,Amecameca,Hombres,,15009,98.88377345
2010,Censo de Población y Vivienda,México,Amecameca,Mujeres,,15009,99.0311862
2010,Censo de Población y Vivienda,México,Amecameca,,Hablantes de lengua indigena,15009,98.04
2010,Censo de Población y Vivienda,México,Amecameca,,Discapacidad,15009,98.74429224
2010,Censo de Población y Vivienda,México,Amecameca,,Afromexicana o afrodescendiente,15009,0.0
2010,Censo de Población y Vivienda,México,Amecameca,,Residentes en otra entidad 5 años atrás,15009,98.66270431
2010,Censo de Población y Vivienda,México,Apaxco,Total,,15010,98.83454128
2010,Censo de Población y Vivienda,México,Apaxco,Hombres,,15010,98.72258731
2010,Censo de Población y Vivienda,México,Apaxco,Mujeres,,15010,98.94351013
2010,Censo de Población y Vivienda,México,Apaxco,,Hablantes de lengua indigena,15010,96.67
2010,Censo de Población y Vivienda,México,Apaxco,,Discapacidad,15010,98.06451613
2010,Censo de Población y Vivienda,México,Apaxco,,Afromexicana o afrodescendiente,15010,0.0
2010,Censo de Población y Vivienda,México,Apaxco,,Residentes en otra entidad 5 años atrás,15010,99.67741935
2010,Censo de Población y Vivienda,México,Atenco,Total,,15011,99.05279111
2010,Censo de Población y Vivienda,México,Atenco,Hombres,,15011,98.98626553
2010,Censo de Población y Vivienda,México,Atenco,Mujeres,,15011,99.11840596
2010,Censo de Población y Vivienda,México,Atenco,,Hablantes de lengua indigena,15011,97.08
