Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,La Manzanilla de la Paz,,,,,,,,,,,,,,,,,,,"	14057",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Mascota,,,,,,,,,,,,,,,,,,,"	14058",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Mazamitla,,,,,,,,,,,,,,,,,,,"	14059",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Mexticacán,,,,,,,,,,,,,,,,,,,"	14060",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Mezquitic,,,,,,,,,,,,,,,,,,,"	14061",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Mixtlán,,,,,,,,,,,,,,,,,,,"	14062",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Ocotlán,,,,,,,,,,,,,,,,,,,"	14063",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Ojuelos de Jalisco,,,,,,,,,,,,,,,,,,,"	14064",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Pihuamo,,,,,,,,,,,,,,,,,,,"	14065",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Poncitlán,,,,,,,,,,,,,,,,,,,"	14066",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Puerto Vallarta,,,,,,,,,,,,,,,,,,,"	14067",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Villa Purificación,,,,,,,,,,,,,,,,,,,"	14068",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Quitupan,,,,,,,,,,,,,,,,,,,"	14069",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,El Salto,,,,,,,,,,,,,,,,,,,"	14070",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Cristóbal de la Barranca,,,,,,,,,,,,,,,,,,,"	14071",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Diego de Alejandría,,,,,,,,,,,,,,,,,,,"	14072",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Juan de los Lagos,,,,,,,,,,,,,,,,,,,"	14073",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Julián,,,,,,,,,,,,,,,,,,,"	14074",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Marcos,,,,,,,,,,,,,,,,,,,"	14075",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Martín de Bolaños,,,,,,,,,,,,,,,,,,,"	14076",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Martín Hidalgo,,,,,,,,,,,,,,,,,,,"	14077",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Miguel el Alto,,,,,,,,,,,,,,,,,,,"	14078",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Gómez Farías,,,,,,,,,,,,,,,,,,,"	14079",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Sebastián del Oeste,,,,,,,,,,,,,,,,,,,"	14080",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Santa María de los Ángeles,,,,,,,,,,,,,,,,,,,"	14081",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Sayula,,,,,,,,,,,,,,,,,,,"	14082",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tala,,,,,,,,,,,,,,,,,,,"	14083",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Talpa de Allende,,,,,,,,,,,,,,,,,,,"	14084",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tamazula de Gordiano,,,,,,,,,,,,,,,,,,,"	14085",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tapalpa,,,,,,,,,,,,,,,,,,,"	14086",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tecalitlán,,,,,,,,,,,,,,,,,,,"	14087",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tecolotlán,,,,,,,,,,,,,,,,,,,"	14088",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Techaluta de Montenegro,,,,,,,,,,,,,,,,,,,"	14089",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tenamaxtlán,,,,,,,,,,,,,,,,,,,"	14090",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Teocaltiche,,,,,,,,,,,,,,,,,,,"	14091",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Teocuitatlán de Corona,,,,,,,,,,,,,,,,,,,"	14092",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tepatitlán de Morelos,,,,,,,,,,,,,,,,,,,"	14093",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tequila,,,,,,,,,,,,,,,,,,,"	14094",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Teuchitlán,,,,,,,,,,,,,,,,,,,"	14095",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tizapán el Alto,,,,,,,,,,,,,,,,,,,"	14096",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tlajomulco de Zúñiga,,,,,,,,,,,,,,,,,,,"	14097",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Pedro Tlaquepaque,,,,,,,,,,,,,,,,,,,"	14098",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tolimán,,,,,,,,,,,,,,,,,,,"	14099",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tomatlán,,,,,,,,,,,,,,,,,,,"	14100",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tonalá,,,,,,,,,,,,,,,,,,,"	14101",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tonaya,,,,,,,,,,,,,,,,,,,"	14102",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tonila,,,,,,,,,,,,,,,,,,,"	14103",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Totatiche,,,,,,,,,,,,,,,,,,,"	14104",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tototlán,,,,,,,,,,,,,,,,,,,"	14105",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tuxcacuesco,,,,,,,,,,,,,,,,,,,"	14106",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tuxcueca,,,,,,,,,,,,,,,,,,,"	14107",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Tuxpan,,,,,,,,,,,,,,,,,,,"	14108",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Unión de San Antonio,,,,,,,,,,,,,,,,,,,"	14109",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Unión de Tula,,,,,,,,,,,,,,,,,,,"	14110",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Valle de Guadalupe,,,,,,,,,,,,,,,,,,,"	14111",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Valle de Juárez,,,,,,,,,,,,,,,,,,,"	14112",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Gabriel,,,,,,,,,,,,,,,,,,,"	14113",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Villa Corona,,,,,,,,,,,,,,,,,,,"	14114",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Villa Guerrero,,,,,,,,,,,,,,,,,,,"	14115",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Villa Hidalgo,,,,,,,,,,,,,,,,,,,"	14116",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Cañadas de Obregón,,,,,,,,,,,,,,,,,,,"	14117",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Yahualica de González Gallo,,,,,,,,,,,,,,,,,,,"	14118",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zacoalco de Torres,,,,,,,,,,,,,,,,,,,"	14119",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapopan,,,,,,,,,,,,,,,,,,,"	14120",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapotiltic,,,,,,,,,,,,,,,,,,,"	14121",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapotitlán de Vadillo,,,,,,,,,,,,,,,,,,,"	14122",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapotlán del Rey,,,,,,,,,,,,,,,,,,,"	14123",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,Zapotlanejo,,,,,,,,,,,,,,,,,,,"	14124",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,San Ignacio Cerro Gordo,,,,,,,,,,,,,,,,,,,"	14125",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"	15",19.84394102
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Acambay de Ruíz Castañeda,,,,,,,,,,,,,,,,,,"	15001",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Acolman,,,,,,,,,,,,,,,,,,"	15002",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Aculco,,,,,,,,,,,,,,,,,,"	15003",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Almoloya de Alquisiras,,,,,,,,,,,,,,,,,,"	15004",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Almoloya de Juárez,,,,,,,,,,,,,,,,,,"	15005",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Almoloya del Río,,,,,,,,,,,,,,,,,,"	15006",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Amanalco,,,,,,,,,,,,,,,,,,"	15007",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Amatepec,,,,,,,,,,,,,,,,,,"	15008",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Amecameca,,,,,,,,,,,,,,,,,,"	15009",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Apaxco,,,,,,,,,,,,,,,,,,"	15010",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atenco,,,,,,,,,,,,,,,,,,"	15011",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atizapán,,,,,,,,,,,,,,,,,,"	15012",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atizapán de Zaragoza,,,,,,,,,,,,,,,,,,"	15013",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atlacomulco,,,,,,,,,,,,,,,,,,"	15014",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Atlautla,,,,,,,,,,,,,,,,,,"	15015",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Axapusco,,,,,,,,,,,,,,,,,,"	15016",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ayapango,,,,,,,,,,,,,,,,,,"	15017",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Calimaya,,,,,,,,,,,,,,,,,,"	15018",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Capulhuac,,,,,,,,,,,,,,,,,,"	15019",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Coacalco de Berriozábal,,,,,,,,,,,,,,,,,,"	15020",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Coatepec Harinas,,,,,,,,,,,,,,,,,,"	15021",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Cocotitlán,,,,,,,,,,,,,,,,,,"	15022",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Coyotepec,,,,,,,,,,,,,,,,,,"	15023",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Cuautitlán,,,,,,,,,,,,,,,,,,"	15024",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chalco,,,,,,,,,,,,,,,,,,"	15025",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chapa de Mota,,,,,,,,,,,,,,,,,,"	15026",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chapultepec,,,,,,,,,,,,,,,,,,"	15027",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chiautla,,,,,,,,,,,,,,,,,,"	15028",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chicoloapan,,,,,,,,,,,,,,,,,,"	15029",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chiconcuac,,,,,,,,,,,,,,,,,,"	15030",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Chimalhuacán,,,,,,,,,,,,,,,,,,"	15031",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Donato Guerra,,,,,,,,,,,,,,,,,,"	15032",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ecatepec de Morelos,,,,,,,,,,,,,,,,,,"	15033",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ecatzingo,,,,,,,,,,,,,,,,,,"	15034",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Huehuetoca,,,,,,,,,,,,,,,,,,"	15035",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Hueypoxtla,,,,,,,,,,,,,,,,,,"	15036",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Huixquilucan,,,,,,,,,,,,,,,,,,"	15037",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Isidro Fabela,,,,,,,,,,,,,,,,,,"	15038",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ixtapaluca,,,,,,,,,,,,,,,,,,"	15039",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ixtapan de la Sal,,,,,,,,,,,,,,,,,,"	15040",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ixtapan del Oro,,,,,,,,,,,,,,,,,,"	15041",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Ixtlahuaca,,,,,,,,,,,,,,,,,,"	15042",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,Xalatlaco,,,,,,,,,,,,,,,,,,"	15043",NA
