Year,Series,Entidad federativa,Municipios,Sexo,Poblaciones,GeoCode,Value
2020,Censo de Población y Vivienda,Oaxaca,Ocotlán de Morelos,Mujeres,Residentes en otra entidad 5 años atrás,"	20068",99.02419355
2020,Censo de Población y Vivienda,Oaxaca,Ocotlán de Morelos,,,"	20068",97.51724138
2020,Censo de Población y Vivienda,Oaxaca,Ocotlán de Morelos,,,"	20068",98.21428571
2020,Censo de Población y Vivienda,Oaxaca,Ocotlán de Morelos,,,"	20068",97.75784753
2020,Censo de Población y Vivienda,Oaxaca,Ocotlán de Morelos,,Hablantes de lengua indigena,"	20068",99.24242424
2010,Censo de Población y Vivienda,Oaxaca,La Pe,Total,Discapacidad,"	20069",96.07361963
2010,Censo de Población y Vivienda,Oaxaca,La Pe,Hombres,Afromexicana o afrodescendiente,"	20069",95.78313253
2010,Censo de Población y Vivienda,Oaxaca,La Pe,Mujeres,Residentes en otra entidad 5 años atrás,"	20069",96.33671083
2010,Censo de Población y Vivienda,Oaxaca,La Pe,,,"	20069",75
2010,Censo de Población y Vivienda,Oaxaca,La Pe,,,"	20069",95.4248366
2010,Censo de Población y Vivienda,Oaxaca,La Pe,,,"	20069",0
2010,Censo de Población y Vivienda,Oaxaca,La Pe,,Hablantes de lengua indigena,"	20069",0
2020,Censo de Población y Vivienda,Oaxaca,La Pe,Total,Discapacidad,"	20069",99.27916121
2020,Censo de Población y Vivienda,Oaxaca,La Pe,Hombres,Afromexicana o afrodescendiente,"	20069",99.00990099
2020,Censo de Población y Vivienda,Oaxaca,La Pe,Mujeres,Residentes en otra entidad 5 años atrás,"	20069",99.54456734
2020,Censo de Población y Vivienda,Oaxaca,La Pe,,,"	20069",100
2020,Censo de Población y Vivienda,Oaxaca,La Pe,,,"	20069",98.06763285
2020,Censo de Población y Vivienda,Oaxaca,La Pe,,,"	20069",100
2020,Censo de Población y Vivienda,Oaxaca,La Pe,,Hablantes de lengua indigena,"	20069",100
2010,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,Total,Discapacidad,"	20070",91.26169635
2010,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,Hombres,Afromexicana o afrodescendiente,"	20070",90.82229751
2010,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,Mujeres,Residentes en otra entidad 5 años atrás,"	20070",91.68393016
2010,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,,,"	20070",90.29
2010,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,,,"	20070",92.02453988
2010,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,,,"	20070",0
2010,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,,Hablantes de lengua indigena,"	20070",98.88888889
2020,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,Total,Discapacidad,"	20070",97.38858483
2020,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,Hombres,Afromexicana o afrodescendiente,"	20070",97.43101808
2020,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,Mujeres,Residentes en otra entidad 5 años atrás,"	20070",97.34731647
2020,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,,,"	20070",96.83938938
2020,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,,,"	20070",97.6744186
2020,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,,,"	20070",98.81656805
2020,Censo de Población y Vivienda,Oaxaca,Pinotepa de Don Luis,,Hablantes de lengua indigena,"	20070",96.53179191
2010,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,Total,Discapacidad,"	20071",83.62745098
2010,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,Hombres,Afromexicana o afrodescendiente,"	20071",83.03393214
2010,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,Mujeres,Residentes en otra entidad 5 años atrás,"	20071",84.20038536
2010,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,,,"	20071",34.71
2010,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,,,"	20071",85.10638298
2010,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,,,"	20071",0
2010,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,,Hablantes de lengua indigena,"	20071",100
2020,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,Total,Discapacidad,"	20071",94.6752847
2020,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,Hombres,Afromexicana o afrodescendiente,"	20071",94.49018366
2020,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,Mujeres,Residentes en otra entidad 5 años atrás,"	20071",94.8502994
2020,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,,,"	20071",76.99115044
2020,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,,,"	20071",96.80851064
2020,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,,,"	20071",100
2020,Censo de Población y Vivienda,Oaxaca,Pluma Hidalgo,,Hablantes de lengua indigena,"	20071",96.875
2010,Censo de Población y Vivienda,Oaxaca,San José del Progreso,Total,Discapacidad,"	20072",96.84354986
2010,Censo de Población y Vivienda,Oaxaca,San José del Progreso,Hombres,Afromexicana o afrodescendiente,"	20072",96.77010766
2010,Censo de Población y Vivienda,Oaxaca,San José del Progreso,Mujeres,Residentes en otra entidad 5 años atrás,"	20072",96.91176471
2010,Censo de Población y Vivienda,Oaxaca,San José del Progreso,,,"	20072",92.77
2010,Censo de Población y Vivienda,Oaxaca,San José del Progreso,,,"	20072",96.89578714
2010,Censo de Población y Vivienda,Oaxaca,San José del Progreso,,,"	20072",0
2010,Censo de Población y Vivienda,Oaxaca,San José del Progreso,,Hablantes de lengua indigena,"	20072",100
2020,Censo de Población y Vivienda,Oaxaca,San José del Progreso,Total,Discapacidad,"	20072",98.84601067
2020,Censo de Población y Vivienda,Oaxaca,San José del Progreso,Hombres,Afromexicana o afrodescendiente,"	20072",98.72826369
2020,Censo de Población y Vivienda,Oaxaca,San José del Progreso,Mujeres,Residentes en otra entidad 5 años atrás,"	20072",98.95387542
2020,Censo de Población y Vivienda,Oaxaca,San José del Progreso,,,"	20072",99.31506849
2020,Censo de Población y Vivienda,Oaxaca,San José del Progreso,,,"	20072",98.46743295
2020,Censo de Población y Vivienda,Oaxaca,San José del Progreso,,,"	20072",96.83377309
2020,Censo de Población y Vivienda,Oaxaca,San José del Progreso,,Hablantes de lengua indigena,"	20072",98.86363636
2010,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,Total,Discapacidad,"	20073",95.85581629
2010,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,Hombres,Afromexicana o afrodescendiente,"	20073",95.77794108
2010,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,Mujeres,Residentes en otra entidad 5 años atrás,"	20073",95.92476489
2010,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,,,"	20073",94.01
2010,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,,,"	20073",96.02649007
2010,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,,,"	20073",0
2010,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,,Hablantes de lengua indigena,"	20073",95.66210046
2020,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,Total,Discapacidad,"	20073",98.51208746
2020,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,Hombres,Afromexicana o afrodescendiente,"	20073",98.47830171
2020,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,Mujeres,Residentes en otra entidad 5 años atrás,"	20073",98.54166667
2020,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,,,"	20073",97.50639386
2020,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,,,"	20073",98.46921797
2020,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,,,"	20073",98.41449604
2020,Censo de Población y Vivienda,Oaxaca,Putla Villa de Guerrero,,Hablantes de lengua indigena,"	20073",97.16494845
2010,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,Total,Discapacidad,"	20074",95.84158416
2010,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,Hombres,Afromexicana o afrodescendiente,"	20074",95.51020408
2010,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,Mujeres,Residentes en otra entidad 5 años atrás,"	20074",96.15384615
2010,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,,,"	20074",96.88
2010,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,,,"	20074",100
2010,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,,,"	20074",0
2010,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,,Hablantes de lengua indigena,"	20074",0
2020,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,Total,Discapacidad,"	20074",99.78070175
2020,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,Hombres,Afromexicana o afrodescendiente,"	20074",99.56709957
2020,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,Mujeres,Residentes en otra entidad 5 años atrás,"	20074",100
2020,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,,,"	20074",100
2020,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,,,"	20074",100
2020,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,,,"	20074",0
2020,Censo de Población y Vivienda,Oaxaca,Santa Catarina Quioquitani,,Hablantes de lengua indigena,"	20074",66.66666667
2010,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,Total,Discapacidad,"	20075",98.24035942
2010,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,Hombres,Afromexicana o afrodescendiente,"	20075",97.9389313
2010,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,Mujeres,Residentes en otra entidad 5 años atrás,"	20075",98.53049229
2010,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,,,"	20075",95.24
2010,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,,,"	20075",98.61111111
2010,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,,,"	20075",0
2010,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,,Hablantes de lengua indigena,"	20075",100
2020,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,Total,Discapacidad,"	20075",99.1672975
2020,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,Hombres,Afromexicana o afrodescendiente,"	20075",98.97959184
2020,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,Mujeres,Residentes en otra entidad 5 años atrás,"	20075",99.34210526
2020,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,,,"	20075",100
2020,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,,,"	20075",99.6763754
2020,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,,,"	20075",100
2020,Censo de Población y Vivienda,Oaxaca,Reforma de Pineda,,Hablantes de lengua indigena,"	20075",100
2010,Censo de Población y Vivienda,Oaxaca,La Reforma,Total,Discapacidad,"	20076",95.64302885
2010,Censo de Población y Vivienda,Oaxaca,La Reforma,Hombres,Afromexicana o afrodescendiente,"	20076",95.74062301
2010,Censo de Población y Vivienda,Oaxaca,La Reforma,Mujeres,Residentes en otra entidad 5 años atrás,"	20076",95.55555556
2010,Censo de Población y Vivienda,Oaxaca,La Reforma,,,"	20076",80
2010,Censo de Población y Vivienda,Oaxaca,La Reforma,,,"	20076",95.36082474
2010,Censo de Población y Vivienda,Oaxaca,La Reforma,,,"	20076",0
2010,Censo de Población y Vivienda,Oaxaca,La Reforma,,Hablantes de lengua indigena,"	20076",100
2020,Censo de Población y Vivienda,Oaxaca,La Reforma,Total,Discapacidad,"	20076",97.88753347
2020,Censo de Población y Vivienda,Oaxaca,La Reforma,Hombres,Afromexicana o afrodescendiente,"	20076",97.58162031
2020,Censo de Población y Vivienda,Oaxaca,La Reforma,Mujeres,Residentes en otra entidad 5 años atrás,"	20076",98.18394845
2020,Censo de Población y Vivienda,Oaxaca,La Reforma,,,"	20076",89.23076923
2020,Censo de Población y Vivienda,Oaxaca,La Reforma,,,"	20076",98.73015873
2020,Censo de Población y Vivienda,Oaxaca,La Reforma,,,"	20076",97.32824427
2020,Censo de Población y Vivienda,Oaxaca,La Reforma,,Hablantes de lengua indigena,"	20076",100
2010,Censo de Población y Vivienda,Oaxaca,Reyes Etla,Total,Discapacidad,"	20077",97.64375877
2010,Censo de Población y Vivienda,Oaxaca,Reyes Etla,Hombres,Afromexicana o afrodescendiente,"	20077",97.76339023
2010,Censo de Población y Vivienda,Oaxaca,Reyes Etla,Mujeres,Residentes en otra entidad 5 años atrás,"	20077",97.53483387
2010,Censo de Población y Vivienda,Oaxaca,Reyes Etla,,,"	20077",88.89
2010,Censo de Población y Vivienda,Oaxaca,Reyes Etla,,,"	20077",99.35483871
2010,Censo de Población y Vivienda,Oaxaca,Reyes Etla,,,"	20077",0
2010,Censo de Población y Vivienda,Oaxaca,Reyes Etla,,Hablantes de lengua indigena,"	20077",98.03921569
2020,Censo de Población y Vivienda,Oaxaca,Reyes Etla,Total,Discapacidad,"	20077",99.17450126
2020,Censo de Población y Vivienda,Oaxaca,Reyes Etla,Hombres,Afromexicana o afrodescendiente,"	20077",99.14285714
2020,Censo de Población y Vivienda,Oaxaca,Reyes Etla,Mujeres,Residentes en otra entidad 5 años atrás,"	20077",99.20389208
2020,Censo de Población y Vivienda,Oaxaca,Reyes Etla,,,"	20077",93.24324324
2020,Censo de Población y Vivienda,Oaxaca,Reyes Etla,,,"	20077",99.53051643
2020,Censo de Población y Vivienda,Oaxaca,Reyes Etla,,,"	20077",100
2020,Censo de Población y Vivienda,Oaxaca,Reyes Etla,,Hablantes de lengua indigena,"	20077",97.59036145
2010,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,Total,Discapacidad,"	20078",99.90842491
2010,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,Hombres,Afromexicana o afrodescendiente,"	20078",100
2010,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,Mujeres,Residentes en otra entidad 5 años atrás,"	20078",99.82668977
2010,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,,,"	20078",100
2010,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,,,"	20078",100
2010,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,,,"	20078",0
2010,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,,Hablantes de lengua indigena,"	20078",100
2020,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,Total,Discapacidad,"	20078",99.8462721
2020,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,Hombres,Afromexicana o afrodescendiente,"	20078",99.84202212
2020,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,Mujeres,Residentes en otra entidad 5 años atrás,"	20078",99.8502994
2020,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,,,"	20078",100
2020,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,,,"	20078",100
2020,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,,,"	20078",100
2020,Censo de Población y Vivienda,Oaxaca,Rojas de Cuauhtémoc,,Hablantes de lengua indigena,"	20078",100
2010,Censo de Población y Vivienda,Oaxaca,Salina Cruz,Total,Discapacidad,"	20079",98.16273605
2010,Censo de Población y Vivienda,Oaxaca,Salina Cruz,Hombres,Afromexicana o afrodescendiente,"	20079",97.98379929
2010,Censo de Población y Vivienda,Oaxaca,Salina Cruz,Mujeres,Residentes en otra entidad 5 años atrás,"	20079",98.32756362
2010,Censo de Población y Vivienda,Oaxaca,Salina Cruz,,,"	20079",96.23
2010,Censo de Población y Vivienda,Oaxaca,Salina Cruz,,,"	20079",97.36948604
2010,Censo de Población y Vivienda,Oaxaca,Salina Cruz,,,"	20079",0
2010,Censo de Población y Vivienda,Oaxaca,Salina Cruz,,Hablantes de lengua indigena,"	20079",98.41471148
2020,Censo de Población y Vivienda,Oaxaca,Salina Cruz,Total,Discapacidad,"	20079",99.29157257
2020,Censo de Población y Vivienda,Oaxaca,Salina Cruz,Hombres,Afromexicana o afrodescendiente,"	20079",99.1973161
2020,Censo de Población y Vivienda,Oaxaca,Salina Cruz,Mujeres,Residentes en otra entidad 5 años atrás,"	20079",99.37799043
2020,Censo de Población y Vivienda,Oaxaca,Salina Cruz,,,"	20079",99.02253598
2020,Censo de Población y Vivienda,Oaxaca,Salina Cruz,,,"	20079",98.94300518
2020,Censo de Población y Vivienda,Oaxaca,Salina Cruz,,,"	20079",99.49579832
2020,Censo de Población y Vivienda,Oaxaca,Salina Cruz,,Hablantes de lengua indigena,"	20079",99.43100996
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,Total,Discapacidad,"	20080",97.56097561
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,Hombres,Afromexicana o afrodescendiente,"	20080",97.23127036
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,Mujeres,Residentes en otra entidad 5 años atrás,"	20080",97.85100287
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,,,"	20080",100
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,,,"	20080",96.8
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,,,"	20080",0
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,,Hablantes de lengua indigena,"	20080",100
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,Total,Discapacidad,"	20080",98.11676083
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,Hombres,Afromexicana o afrodescendiente,"	20080",97.5734355
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,Mujeres,Residentes en otra entidad 5 años atrás,"	20080",98.64197531
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,,,"	20080",100
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,,,"	20080",99.53488372
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,,,"	20080",92.85714286
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Amatengo,,Hablantes de lengua indigena,"	20080",98.33333333
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,Total,Discapacidad,"	20081",95.30838166
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,Hombres,Afromexicana o afrodescendiente,"	20081",94.71910112
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,Mujeres,Residentes en otra entidad 5 años atrás,"	20081",95.82919563
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,,,"	20081",95.28
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,,,"	20081",92.60869565
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,,,"	20081",0
2010,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,,Hablantes de lengua indigena,"	20081",93.5483871
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,Total,Discapacidad,"	20081",97.7968834
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,Hombres,Afromexicana o afrodescendiente,"	20081",96.89922481
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,Mujeres,Residentes en otra entidad 5 años atrás,"	20081",98.64300626
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,,,"	20081",97.74266366
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,,,"	20081",97.91666667
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,,,"	20081",95.23809524
2020,Censo de Población y Vivienda,Oaxaca,San Agustín Atenango,,Hablantes de lengua indigena,"	20081",88
